Gene stable ID,Human gene stable ID,Human gene name
ENSMUSG00000029419,ENSG00000232434,AJM1
ENSMUSG00000022178,ENSG00000129474,AJUBA
ENSMUSG00000026817,ENSG00000106992,AK1
ENSMUSG00000028792,ENSG00000004455,AK2
ENSMUSG00000024782,ENSG00000147853,AK3
ENSMUSG00000028527,ENSG00000162433,AK4
ENSMUSG00000028527,ENSG00000233381,AK4P3
ENSMUSG00000039058,ENSG00000154027,AK5
ENSMUSG00000041323,ENSG00000140057,AK7
ENSMUSG00000026807,ENSG00000165695,AK8
ENSMUSG00000091415,ENSG00000155085,AK9
ENSMUSG00000091636,ENSG00000231824,AKAIN1
ENSMUSG00000018428,ENSG00000121057,AKAP1
ENSMUSG00000047804,ENSG00000108599,AKAP10
ENSMUSG00000022016,ENSG00000023516,AKAP11
ENSMUSG00000038587,ENSG00000131016,AKAP12
ENSMUSG00000066406,ENSG00000170776,AKAP13
ENSMUSG00000036551,ENSG00000186471,AKAP14
ENSMUSG00000121606,ENSG00000197976,AKAP17A
ENSMUSG00000030344,ENSG00000111254,AKAP3
ENSMUSG00000050089,ENSG00000147081,AKAP4
ENSMUSG00000021057,ENSG00000179841,AKAP5
ENSMUSG00000061603,ENSG00000151320,AKAP6
ENSMUSG00000039166,ENSG00000118507,AKAP7
ENSMUSG00000024045,ENSG00000105127,AKAP8
ENSMUSG00000002625,ENSG00000011243,AKAP8L
ENSMUSG00000040407,ENSG00000127914,AKAP9
ENSMUSG00000031023,ENSG00000166452,AKIP1
ENSMUSG00000023075,ENSG00000174574,AKIRIN1
ENSMUSG00000028291,ENSG00000135334,AKIRIN2
ENSMUSG00000039158,ENSG00000106948,AKNA
ENSMUSG00000049565,ENSG00000162641,AKNAD1
ENSMUSG00000028692,ENSG00000117448,AKR1A1
ENSMUSG00000001642,ENSG00000085662,AKR1B1
ENSMUSG00000029762,ENSG00000198074,AKR1B10
ENSMUSG00000061758,ENSG00000198074,AKR1B10
ENSMUSG00000052131,ENSG00000198074,AKR1B10
ENSMUSG00000038641,ENSG00000122787,AKR1D1
ENSMUSG00000045410,ENSG00000165568,AKR1E2
ENSMUSG00000028743,ENSG00000211454,AKR7L
ENSMUSG00000001729,ENSG00000142208,AKT1
ENSMUSG00000011096,ENSG00000204673,AKT1S1
ENSMUSG00000004056,ENSG00000105221,AKT2
ENSMUSG00000019699,ENSG00000117020,AKT3
ENSMUSG00000031667,ENSG00000166971,AKTIP
ENSMUSG00000028393,ENSG00000148218,ALAD
ENSMUSG00000032786,ENSG00000023330,ALAS1
ENSMUSG00000025270,ENSG00000158578,ALAS2
ENSMUSG00000029368,ENSG00000163631,ALB
ENSMUSG00000022636,ENSG00000170017,ALCAM
ENSMUSG00000007833,ENSG00000161618,ALDH16A1
ENSMUSG00000025007,ENSG00000059573,ALDH18A1
ENSMUSG00000053279,ENSG00000165092,ALDH1A1
ENSMUSG00000024747,ENSG00000165092,ALDH1A1
ENSMUSG00000013584,ENSG00000128918,ALDH1A2
ENSMUSG00000015134,ENSG00000184254,ALDH1A3
ENSMUSG00000035561,ENSG00000137124,ALDH1B1
ENSMUSG00000030088,ENSG00000144908,ALDH1L1
ENSMUSG00000020256,ENSG00000136010,ALDH1L2
ENSMUSG00000029455,ENSG00000111275,ALDH2
ENSMUSG00000019102,ENSG00000108602,ALDH3A1
ENSMUSG00000010025,ENSG00000072210,ALDH3A2
ENSMUSG00000024885,ENSG00000006534,ALDH3B1
ENSMUSG00000037263,ENSG00000132746,ALDH3B2
ENSMUSG00000075296,ENSG00000132746,ALDH3B2
ENSMUSG00000028737,ENSG00000159423,ALDH4A1
ENSMUSG00000035936,ENSG00000112294,ALDH5A1
ENSMUSG00000021238,ENSG00000119711,ALDH6A1
ENSMUSG00000053644,ENSG00000164904,ALDH7A1
ENSMUSG00000037542,ENSG00000118514,ALDH8A1
ENSMUSG00000026687,ENSG00000143149,ALDH9A1
ENSMUSG00000059343,ENSG00000149925,ALDOA
ENSMUSG00000063129,ENSG00000149925,ALDOA
ENSMUSG00000030695,ENSG00000149925,ALDOA
ENSMUSG00000028307,ENSG00000136872,ALDOB
ENSMUSG00000017390,ENSG00000109107,ALDOC
ENSMUSG00000039427,ENSG00000033011,ALG1
ENSMUSG00000075470,ENSG00000139133,ALG10
ENSMUSG00000075470,ENSG00000175548,ALG10B
ENSMUSG00000063362,ENSG00000253710,ALG11
ENSMUSG00000035845,ENSG00000182858,ALG12
ENSMUSG00000041718,ENSG00000101901,ALG13
ENSMUSG00000039887,ENSG00000172339,ALG14
ENSMUSG00000039427,ENSG00000251287,ALG1L2
ENSMUSG00000039740,ENSG00000119523,ALG2
ENSMUSG00000033809,ENSG00000214160,ALG3
ENSMUSG00000036632,ENSG00000120697,ALG5
ENSMUSG00000073792,ENSG00000088035,ALG6
ENSMUSG00000035704,ENSG00000159063,ALG8
ENSMUSG00000032059,ENSG00000086848,ALG9
ENSMUSG00000055471,ENSG00000171094,ALK
ENSMUSG00000087247,ENSG00000196711,ALKAL1
ENSMUSG00000054204,ENSG00000189292,ALKAL2
ENSMUSG00000079036,ENSG00000100601,ALKBH1
ENSMUSG00000044339,ENSG00000189046,ALKBH2
ENSMUSG00000040174,ENSG00000166199,ALKBH3
ENSMUSG00000039754,ENSG00000160993,ALKBH4
ENSMUSG00000042650,ENSG00000091542,ALKBH5
ENSMUSG00000042831,ENSG00000239382,ALKBH6
ENSMUSG00000002661,ENSG00000125652,ALKBH7
ENSMUSG00000025899,ENSG00000137760,ALKBH8
ENSMUSG00000020636,ENSG00000151360,ALLC
ENSMUSG00000063810,ENSG00000116127,ALMS1
ENSMUSG00000000320,ENSG00000108839,ALOX12
ENSMUSG00000032807,ENSG00000179477,ALOX12B
ENSMUSG00000018924,ENSG00000161905,ALOX15
ENSMUSG00000020891,ENSG00000179593,ALOX15B
ENSMUSG00000025701,ENSG00000012779,ALOX5
ENSMUSG00000060063,ENSG00000132965,ALOX5AP
ENSMUSG00000020892,ENSG00000179148,ALOXE3
ENSMUSG00000026246,ENSG00000163286,ALPG
ENSMUSG00000079440,ENSG00000163286,ALPG
ENSMUSG00000036500,ENSG00000163286,ALPG
ENSMUSG00000026246,ENSG00000163295,ALPI
ENSMUSG00000079440,ENSG00000163295,ALPI
ENSMUSG00000036500,ENSG00000163295,ALPI
ENSMUSG00000028028,ENSG00000073331,ALPK1
ENSMUSG00000032845,ENSG00000198796,ALPK2
ENSMUSG00000038763,ENSG00000136383,ALPK3
ENSMUSG00000028766,ENSG00000162551,ALPL
ENSMUSG00000026246,ENSG00000163283,ALPP
ENSMUSG00000079440,ENSG00000163283,ALPP
ENSMUSG00000036500,ENSG00000163283,ALPP
ENSMUSG00000026024,ENSG00000003393,ALS2
ENSMUSG00000044037,ENSG00000178038,ALS2CL
ENSMUSG00000036602,ENSG00000180318,ALX1
ENSMUSG00000014603,ENSG00000156150,ALX3
ENSMUSG00000040310,ENSG00000052850,ALX4
ENSMUSG00000025134,ENSG00000183684,ALYREF
ENSMUSG00000091779,ENSG00000183684,ALYREF
ENSMUSG00000097427,ENSG00000183684,ALYREF
ENSMUSG00000097878,ENSG00000183684,ALYREF
ENSMUSG00000097550,ENSG00000183684,ALYREF
ENSMUSG00000094144,ENSG00000183684,ALYREF
ENSMUSG00000095022,ENSG00000183684,ALYREF
ENSMUSG00000090854,ENSG00000183684,ALYREF
ENSMUSG00000091101,ENSG00000183684,ALYREF
ENSMUSG00000112931,ENSG00000183684,ALYREF
ENSMUSG00000112856,ENSG00000183684,ALYREF
ENSMUSG00000096744,ENSG00000183684,ALYREF
ENSMUSG00000095673,ENSG00000183684,ALYREF
ENSMUSG00000096640,ENSG00000183684,ALYREF
ENSMUSG00000094314,ENSG00000183684,ALYREF
ENSMUSG00000117091,ENSG00000183684,ALYREF
ENSMUSG00000060244,ENSG00000183684,ALYREF
ENSMUSG00000086727,ENSG00000183684,ALYREF
ENSMUSG00000094215,ENSG00000183684,ALYREF
ENSMUSG00000022244,ENSG00000242110,AMACR
ENSMUSG00000029288,ENSG00000178522,AMBN
ENSMUSG00000028356,ENSG00000106927,AMBP
ENSMUSG00000040506,ENSG00000110497,AMBRA1
ENSMUSG00000063953,ENSG00000123505,AMD1
ENSMUSG00000075232,ENSG00000123505,AMD1
ENSMUSG00000015890,ENSG00000139344,AMDHD1
ENSMUSG00000036820,ENSG00000162066,AMDHD2
ENSMUSG00000031354,ENSG00000125363,AMELX
ENSMUSG00000050332,ENSG00000184675,AMER1
ENSMUSG00000021986,ENSG00000165566,AMER2
ENSMUSG00000045174,ENSG00000178171,AMER3
ENSMUSG00000031751,ENSG00000159461,AMFR
ENSMUSG00000035262,ENSG00000104899,AMH
ENSMUSG00000023047,ENSG00000135409,AMHR2
ENSMUSG00000050947,ENSG00000181754,AMIGO1
ENSMUSG00000048218,ENSG00000139211,AMIGO2
ENSMUSG00000032593,ENSG00000176020,AMIGO3
ENSMUSG00000042225,ENSG00000101935,AMMECR1
ENSMUSG00000041915,ENSG00000144233,AMMECR1L
ENSMUSG00000021278,ENSG00000166126,AMN
ENSMUSG00000068250,ENSG00000151743,AMN1
ENSMUSG00000041688,ENSG00000126016,AMOT
ENSMUSG00000013076,ENSG00000166025,AMOTL1
ENSMUSG00000032531,ENSG00000114019,AMOTL2
ENSMUSG00000070385,ENSG00000116748,AMPD1
ENSMUSG00000027889,ENSG00000116337,AMPD2
ENSMUSG00000005686,ENSG00000133805,AMPD3
ENSMUSG00000021314,ENSG00000078053,AMPH
ENSMUSG00000032607,ENSG00000145020,AMT
ENSMUSG00000029282,ENSG00000187689,AMTN
ENSMUSG00000050022,ENSG00000174945,AMZ1
ENSMUSG00000020610,ENSG00000196704,AMZ2
ENSMUSG00000014355,ENSG00000153107,ANAPC1
ENSMUSG00000036977,ENSG00000164162,ANAPC10
ENSMUSG00000025135,ENSG00000141552,ANAPC11
ENSMUSG00000035048,ENSG00000129055,ANAPC13
ENSMUSG00000074780,ENSG00000110200,ANAPC15
ENSMUSG00000020107,ENSG00000166295,ANAPC16
ENSMUSG00000026965,ENSG00000176248,ANAPC2
ENSMUSG00000029176,ENSG00000053900,ANAPC4
ENSMUSG00000029472,ENSG00000089053,ANAPC5
ENSMUSG00000029466,ENSG00000196510,ANAPC7
ENSMUSG00000072598,ENSG00000214274,ANG
ENSMUSG00000053961,ENSG00000214274,ANG
ENSMUSG00000072115,ENSG00000214274,ANG
ENSMUSG00000047894,ENSG00000214274,ANG
ENSMUSG00000060615,ENSG00000214274,ANG
ENSMUSG00000021257,ENSG00000013523,ANGEL1
ENSMUSG00000026634,ENSG00000174606,ANGEL2
ENSMUSG00000022309,ENSG00000154188,ANGPT1
ENSMUSG00000031465,ENSG00000091879,ANGPT2
ENSMUSG00000027460,ENSG00000101280,ANGPT4
ENSMUSG00000033544,ENSG00000116194,ANGPTL1
ENSMUSG00000004105,ENSG00000136859,ANGPTL2
ENSMUSG00000028553,ENSG00000132855,ANGPTL3
ENSMUSG00000002289,ENSG00000167772,ANGPTL4
ENSMUSG00000038742,ENSG00000130812,ANGPTL6
ENSMUSG00000028989,ENSG00000171819,ANGPTL7
ENSMUSG00000047822,ENSG00000130173,ANGPTL8
ENSMUSG00000031543,ENSG00000029534,ANK1
ENSMUSG00000032826,ENSG00000145362,ANK2
ENSMUSG00000069601,ENSG00000151150,ANK3
ENSMUSG00000039342,ENSG00000151687,ANKAR
ENSMUSG00000066510,ENSG00000166839,ANKDD1A
ENSMUSG00000047117,ENSG00000189045,ANKDD1B
ENSMUSG00000074771,ENSG00000132623,ANKEF1
ENSMUSG00000047773,ENSG00000153930,ANKFN1
ENSMUSG00000020790,ENSG00000185722,ANKFY1
ENSMUSG00000022265,ENSG00000154122,ANKH
ENSMUSG00000024483,ENSG00000131503,ANKHD1
ENSMUSG00000040351,ENSG00000001629,ANKIB1
ENSMUSG00000032257,ENSG00000170209,ANKK1
ENSMUSG00000046295,ENSG00000160117,ANKLE1
ENSMUSG00000029501,ENSG00000176915,ANKLE2
ENSMUSG00000034212,ENSG00000144504,ANKMY1
ENSMUSG00000036188,ENSG00000106524,ANKMY2
ENSMUSG00000021661,ENSG00000164331,ANKRA2
ENSMUSG00000024803,ENSG00000148677,ANKRD1
ENSMUSG00000031508,ENSG00000088448,ANKRD10
ENSMUSG00000035569,ENSG00000167522,ANKRD11
ENSMUSG00000034647,ENSG00000101745,ANKRD12
ENSMUSG00000041870,ENSG00000076513,ANKRD13A
ENSMUSG00000037907,ENSG00000198720,ANKRD13B
ENSMUSG00000039988,ENSG00000118454,ANKRD13C
ENSMUSG00000005986,ENSG00000172932,ANKRD13D
ENSMUSG00000047909,ENSG00000134461,ANKRD16
ENSMUSG00000055204,ENSG00000132466,ANKRD17
ENSMUSG00000025172,ENSG00000165887,ANKRD2
ENSMUSG00000024774,ENSG00000152766,ANKRD22
ENSMUSG00000067653,ENSG00000163126,ANKRD23
ENSMUSG00000054708,ENSG00000089847,ANKRD24
ENSMUSG00000034867,ENSG00000105186,ANKRD27
ENSMUSG00000014496,ENSG00000206560,ANKRD28
ENSMUSG00000057766,ENSG00000154065,ANKRD29
ENSMUSG00000109561,ENSG00000145700,ANKRD31
ENSMUSG00000047034,ENSG00000167612,ANKRD33
ENSMUSG00000022237,ENSG00000164236,ANKRD33B
ENSMUSG00000049097,ENSG00000272031,ANKRD34A
ENSMUSG00000045034,ENSG00000189127,ANKRD34B
ENSMUSG00000047606,ENSG00000235711,ANKRD34C
ENSMUSG00000038354,ENSG00000198483,ANKRD35
ENSMUSG00000050914,ENSG00000186352,ANKRD37
ENSMUSG00000079610,ENSG00000213337,ANKRD39
ENSMUSG00000020864,ENSG00000154945,ANKRD40
ENSMUSG00000094091,ENSG00000167117,ANKRD40CL
ENSMUSG00000041343,ENSG00000137494,ANKRD42
ENSMUSG00000052331,ENSG00000065413,ANKRD44
ENSMUSG00000044835,ENSG00000183831,ANKRD45
ENSMUSG00000048307,ENSG00000186106,ANKRD46
ENSMUSG00000031931,ENSG00000168876,ANKRD49
ENSMUSG00000044864,ENSG00000151458,ANKRD50
ENSMUSG00000014498,ENSG00000139645,ANKRD52
ENSMUSG00000014747,ENSG00000144031,ANKRD53
ENSMUSG00000033055,ENSG00000100124,ANKRD54
ENSMUSG00000049985,ENSG00000164512,ANKRD55
ENSMUSG00000040183,ENSG00000135299,ANKRD6
ENSMUSG00000027517,ENSG00000124227,ANKRD60
ENSMUSG00000029607,ENSG00000157999,ANKRD61
ENSMUSG00000078137,ENSG00000230778,ANKRD63
ENSMUSG00000078487,ENSG00000235098,ANKRD65
ENSMUSG00000096140,ENSG00000230062,ANKRD66
ENSMUSG00000037904,ENSG00000156381,ANKRD9
ENSMUSG00000024219,ENSG00000064999,ANKS1A
ENSMUSG00000058589,ENSG00000185046,ANKS1B
ENSMUSG00000022515,ENSG00000168096,ANKS3
ENSMUSG00000030909,ENSG00000175311,ANKS4B
ENSMUSG00000066191,ENSG00000165138,ANKS6
ENSMUSG00000074591,ENSG00000206199,ANKUB1
ENSMUSG00000026199,ENSG00000163516,ANKZF1
ENSMUSG00000036777,ENSG00000011426,ANLN
ENSMUSG00000031075,ENSG00000131620,ANO1
ENSMUSG00000037949,ENSG00000160746,ANO10
ENSMUSG00000038115,ENSG00000047617,ANO2
ENSMUSG00000074968,ENSG00000134343,ANO3
ENSMUSG00000035189,ENSG00000151572,ANO4
ENSMUSG00000055489,ENSG00000171714,ANO5
ENSMUSG00000064210,ENSG00000177119,ANO6
ENSMUSG00000034107,ENSG00000146205,ANO7
ENSMUSG00000034863,ENSG00000074855,ANO8
ENSMUSG00000054662,ENSG00000185101,ANO9
ENSMUSG00000032249,ENSG00000140350,ANP32A
ENSMUSG00000028333,ENSG00000136938,ANP32B
ENSMUSG00000032249,ENSG00000139223,ANP32D
ENSMUSG00000015749,ENSG00000143401,ANP32E
ENSMUSG00000039062,ENSG00000166825,ANPEP
ENSMUSG00000057411,ENSG00000103254,ANTKMT
ENSMUSG00000033420,ENSG00000169604,ANTXR1
ENSMUSG00000029338,ENSG00000163297,ANTXR2
ENSMUSG00000047441,ENSG00000274209,ANTXRL
ENSMUSG00000024659,ENSG00000135046,ANXA1
ENSMUSG00000031635,ENSG00000109511,ANXA10
ENSMUSG00000021866,ENSG00000122359,ANXA11
ENSMUSG00000055114,ENSG00000104537,ANXA13
ENSMUSG00000032231,ENSG00000182718,ANXA2
ENSMUSG00000029484,ENSG00000138772,ANXA3
ENSMUSG00000029994,ENSG00000196975,ANXA4
ENSMUSG00000027712,ENSG00000164111,ANXA5
ENSMUSG00000018340,ENSG00000197043,ANXA6
ENSMUSG00000021814,ENSG00000138279,ANXA7
ENSMUSG00000021950,ENSG00000265190,ANXA8
ENSMUSG00000021950,ENSG00000264230,ANXA8L1
ENSMUSG00000015702,ENSG00000143412,ANXA9
ENSMUSG00000021322,ENSG00000136250,AOAH
ENSMUSG00000029811,ENSG00000002726,AOC1
ENSMUSG00000029813,ENSG00000002726,AOC1
ENSMUSG00000068536,ENSG00000002726,AOC1
ENSMUSG00000039215,ENSG00000002726,AOC1
ENSMUSG00000078651,ENSG00000131480,AOC2
ENSMUSG00000019326,ENSG00000131471,AOC3
ENSMUSG00000021458,ENSG00000148120,AOPEP
ENSMUSG00000063558,ENSG00000138356,AOX1
ENSMUSG00000074238,ENSG00000138660,AP1AR
ENSMUSG00000009090,ENSG00000100280,AP1B1
ENSMUSG00000031731,ENSG00000166747,AP1G1
ENSMUSG00000040701,ENSG00000213983,AP1G2
ENSMUSG00000003033,ENSG00000072958,AP1M1
ENSMUSG00000003309,ENSG00000129354,AP1M2
ENSMUSG00000004849,ENSG00000106367,AP1S1
ENSMUSG00000031367,ENSG00000182287,AP1S2
ENSMUSG00000054702,ENSG00000152056,AP1S3
ENSMUSG00000060279,ENSG00000196961,AP2A1
ENSMUSG00000002957,ENSG00000183020,AP2A2
ENSMUSG00000035152,ENSG00000006125,AP2B1
ENSMUSG00000022841,ENSG00000161203,AP2M1
ENSMUSG00000008036,ENSG00000042753,AP2S1
ENSMUSG00000021686,ENSG00000132842,AP3B1
ENSMUSG00000062444,ENSG00000103723,AP3B2
ENSMUSG00000020198,ENSG00000065000,AP3D1
ENSMUSG00000021824,ENSG00000185009,AP3M1
ENSMUSG00000031539,ENSG00000070718,AP3M2
ENSMUSG00000024480,ENSG00000177879,AP3S1
ENSMUSG00000063801,ENSG00000157823,AP3S2
ENSMUSG00000032952,ENSG00000134262,AP4B1
ENSMUSG00000001998,ENSG00000081014,AP4E1
ENSMUSG00000019518,ENSG00000221838,AP4M1
ENSMUSG00000020955,ENSG00000100478,AP4S1
ENSMUSG00000049562,ENSG00000254470,AP5B1
ENSMUSG00000036291,ENSG00000053770,AP5M1
ENSMUSG00000068264,ENSG00000125843,AP5S1
ENSMUSG00000039623,ENSG00000242802,AP5Z1
ENSMUSG00000019979,ENSG00000120868,APAF1
ENSMUSG00000024897,ENSG00000107282,APBA1
ENSMUSG00000030519,ENSG00000034053,APBA2
ENSMUSG00000004931,ENSG00000011132,APBA3
ENSMUSG00000037032,ENSG00000166313,APBB1
ENSMUSG00000026786,ENSG00000077420,APBB1IP
ENSMUSG00000029207,ENSG00000163697,APBB2
ENSMUSG00000117679,ENSG00000113108,APBB3
ENSMUSG00000005871,ENSG00000134982,APC
ENSMUSG00000020135,ENSG00000115266,APC2
ENSMUSG00000071847,ENSG00000154856,APCDD1
ENSMUSG00000026542,ENSG00000132703,APCS
ENSMUSG00000032590,ENSG00000164062,APEH
ENSMUSG00000035960,ENSG00000100823,APEX1
ENSMUSG00000025269,ENSG00000169188,APEX2
ENSMUSG00000015750,ENSG00000117362,APH1A
ENSMUSG00000032375,ENSG00000138613,APH1B
ENSMUSG00000053040,ENSG00000138613,APH1B
ENSMUSG00000027193,ENSG00000166181,API5
ENSMUSG00000010911,ENSG00000149089,APIP
ENSMUSG00000030051,ENSG00000169621,APLF
ENSMUSG00000037010,ENSG00000171388,APLN
ENSMUSG00000044338,ENSG00000134817,APLNR
ENSMUSG00000006651,ENSG00000105290,APLP1
ENSMUSG00000031996,ENSG00000084234,APLP2
ENSMUSG00000033096,ENSG00000101474,APMAP
ENSMUSG00000032083,ENSG00000118137,APOA1
ENSMUSG00000005681,ENSG00000158874,APOA2
ENSMUSG00000032080,ENSG00000110244,APOA4
ENSMUSG00000032079,ENSG00000110243,APOA5
ENSMUSG00000020609,ENSG00000084674,APOB
ENSMUSG00000040613,ENSG00000111701,APOBEC1
ENSMUSG00000040694,ENSG00000124701,APOBEC2
ENSMUSG00000009585,ENSG00000100298,APOBEC3H
ENSMUSG00000055547,ENSG00000173627,APOBEC4
ENSMUSG00000042759,ENSG00000184730,APOBR
ENSMUSG00000040564,ENSG00000130208,APOC1
ENSMUSG00000002992,ENSG00000234906,APOC2
ENSMUSG00000032081,ENSG00000110245,APOC3
ENSMUSG00000074336,ENSG00000267467,APOC4
ENSMUSG00000022548,ENSG00000189058,APOD
ENSMUSG00000002985,ENSG00000130203,APOE
ENSMUSG00000047631,ENSG00000175336,APOF
ENSMUSG00000000049,ENSG00000091583,APOH
ENSMUSG00000068252,ENSG00000100342,APOL1
ENSMUSG00000050982,ENSG00000100342,APOL1
ENSMUSG00000091650,ENSG00000100342,APOL1
ENSMUSG00000044309,ENSG00000100342,APOL1
ENSMUSG00000050014,ENSG00000100342,APOL1
ENSMUSG00000091694,ENSG00000100342,APOL1
ENSMUSG00000071716,ENSG00000100342,APOL1
ENSMUSG00000068246,ENSG00000100342,APOL1
ENSMUSG00000056656,ENSG00000100342,APOL1
ENSMUSG00000010601,ENSG00000100342,APOL1
ENSMUSG00000057346,ENSG00000100342,APOL1
ENSMUSG00000068252,ENSG00000128335,APOL2
ENSMUSG00000050982,ENSG00000128335,APOL2
ENSMUSG00000091650,ENSG00000128335,APOL2
ENSMUSG00000044309,ENSG00000128335,APOL2
ENSMUSG00000050014,ENSG00000128335,APOL2
ENSMUSG00000091694,ENSG00000128335,APOL2
ENSMUSG00000071716,ENSG00000128335,APOL2
ENSMUSG00000068246,ENSG00000128335,APOL2
ENSMUSG00000056656,ENSG00000128335,APOL2
ENSMUSG00000010601,ENSG00000128335,APOL2
ENSMUSG00000057346,ENSG00000128335,APOL2
ENSMUSG00000068252,ENSG00000128284,APOL3
ENSMUSG00000050982,ENSG00000128284,APOL3
ENSMUSG00000091650,ENSG00000128284,APOL3
ENSMUSG00000044309,ENSG00000128284,APOL3
ENSMUSG00000050014,ENSG00000128284,APOL3
ENSMUSG00000091694,ENSG00000128284,APOL3
ENSMUSG00000071716,ENSG00000128284,APOL3
ENSMUSG00000068246,ENSG00000128284,APOL3
ENSMUSG00000056656,ENSG00000128284,APOL3
ENSMUSG00000010601,ENSG00000128284,APOL3
ENSMUSG00000057346,ENSG00000128284,APOL3
ENSMUSG00000068252,ENSG00000100336,APOL4
ENSMUSG00000050982,ENSG00000100336,APOL4
ENSMUSG00000091650,ENSG00000100336,APOL4
ENSMUSG00000044309,ENSG00000100336,APOL4
ENSMUSG00000050014,ENSG00000100336,APOL4
ENSMUSG00000091694,ENSG00000100336,APOL4
ENSMUSG00000071716,ENSG00000100336,APOL4
ENSMUSG00000068246,ENSG00000100336,APOL4
ENSMUSG00000056656,ENSG00000100336,APOL4
ENSMUSG00000010601,ENSG00000100336,APOL4
ENSMUSG00000057346,ENSG00000100336,APOL4
ENSMUSG00000033576,ENSG00000221963,APOL6
ENSMUSG00000090698,ENSG00000178878,APOLD1
ENSMUSG00000024391,ENSG00000204444,APOM
ENSMUSG00000079508,ENSG00000184831,APOO
ENSMUSG00000025525,ENSG00000155008,APOOL
ENSMUSG00000022892,ENSG00000142192,APP
ENSMUSG00000018481,ENSG00000062725,APPBP2
ENSMUSG00000040760,ENSG00000157500,APPL1
ENSMUSG00000020263,ENSG00000136044,APPL2
ENSMUSG00000006589,ENSG00000198931,APRT
ENSMUSG00000028411,ENSG00000137074,APTX
ENSMUSG00000004655,ENSG00000240583,AQP1
ENSMUSG00000042797,ENSG00000178301,AQP11
ENSMUSG00000045091,ENSG00000184945,AQP12A
ENSMUSG00000045091,ENSG00000185176,AQP12B
ENSMUSG00000023013,ENSG00000167580,AQP2
ENSMUSG00000028435,ENSG00000165272,AQP3
ENSMUSG00000024411,ENSG00000171885,AQP4
ENSMUSG00000044217,ENSG00000161798,AQP5
ENSMUSG00000043144,ENSG00000086159,AQP6
ENSMUSG00000028427,ENSG00000165269,AQP7
ENSMUSG00000028427,ENSG00000259916,AQP7B
ENSMUSG00000030762,ENSG00000103375,AQP8
ENSMUSG00000032204,ENSG00000103569,AQP9
ENSMUSG00000040383,ENSG00000021776,AQR
ENSMUSG00000046532,ENSG00000169083,AR
ENSMUSG00000001127,ENSG00000078061,ARAF
ENSMUSG00000032812,ENSG00000186635,ARAP1
ENSMUSG00000037999,ENSG00000047365,ARAP2
ENSMUSG00000024451,ENSG00000120318,ARAP3
ENSMUSG00000064138,ENSG00000113391,ARB2A
ENSMUSG00000022602,ENSG00000198576,ARC
ENSMUSG00000032096,ENSG00000095139,ARCN1
ENSMUSG00000029378,ENSG00000109321,AREG
ENSMUSG00000042350,ENSG00000119682,AREL1
ENSMUSG00000048076,ENSG00000143761,ARF1
ENSMUSG00000051853,ENSG00000134287,ARF3
ENSMUSG00000021877,ENSG00000168374,ARF4
ENSMUSG00000020440,ENSG00000004059,ARF5
ENSMUSG00000044147,ENSG00000165527,ARF6
ENSMUSG00000027575,ENSG00000101199,ARFGAP1
ENSMUSG00000027255,ENSG00000149182,ARFGAP2
ENSMUSG00000054277,ENSG00000242247,ARFGAP3
ENSMUSG00000067851,ENSG00000066777,ARFGEF1
ENSMUSG00000074582,ENSG00000124198,ARFGEF2
ENSMUSG00000019852,ENSG00000112379,ARFGEF3
ENSMUSG00000074513,ENSG00000164144,ARFIP1
ENSMUSG00000030881,ENSG00000132254,ARFIP2
ENSMUSG00000038671,ENSG00000101246,ARFRP1
ENSMUSG00000019987,ENSG00000118520,ARG1
ENSMUSG00000021125,ENSG00000081181,ARG2
ENSMUSG00000040459,ENSG00000134884,ARGLU1
ENSMUSG00000027247,ENSG00000175220,ARHGAP1
ENSMUSG00000037148,ENSG00000071205,ARHGAP10
ENSMUSG00000041219,ENSG00000198826,ARHGAP11A
ENSMUSG00000041225,ENSG00000165322,ARHGAP12
ENSMUSG00000049744,ENSG00000075884,ARHGAP15
ENSMUSG00000030766,ENSG00000140750,ARHGAP17
ENSMUSG00000039031,ENSG00000146376,ARHGAP18
ENSMUSG00000025154,ENSG00000213390,ARHGAP19
ENSMUSG00000053199,ENSG00000137727,ARHGAP20
ENSMUSG00000036591,ENSG00000107863,ARHGAP21
ENSMUSG00000063506,ENSG00000128805,ARHGAP22
ENSMUSG00000049807,ENSG00000275832,ARHGAP23
ENSMUSG00000057315,ENSG00000138639,ARHGAP24
ENSMUSG00000030047,ENSG00000163219,ARHGAP25
ENSMUSG00000036452,ENSG00000145819,ARHGAP26
ENSMUSG00000034255,ENSG00000159314,ARHGAP27
ENSMUSG00000024043,ENSG00000088756,ARHGAP28
ENSMUSG00000039831,ENSG00000137962,ARHGAP29
ENSMUSG00000048865,ENSG00000186517,ARHGAP30
ENSMUSG00000022799,ENSG00000031081,ARHGAP31
ENSMUSG00000041444,ENSG00000134909,ARHGAP32
ENSMUSG00000036882,ENSG00000004777,ARHGAP33
ENSMUSG00000058230,ENSG00000160007,ARHGAP35
ENSMUSG00000036198,ENSG00000147256,ARHGAP36
ENSMUSG00000033697,ENSG00000147799,ARHGAP39
ENSMUSG00000031389,ENSG00000089820,ARHGAP4
ENSMUSG00000074625,ENSG00000124143,ARHGAP40
ENSMUSG00000050730,ENSG00000165895,ARHGAP42
